,date,Gross Sales,Discounts,Net Sales,Tax,Total Collected,Cash,Card,PayPay
26329,2019-07-13,223,0,223,17,240,240,0,0
26330,2019-07-13,1501,0,1501,119,1620,1620,0,0
26331,2019-07-13,149,0,149,11,160,160,0,0
26332,2019-07-13,519,0,519,41,560,560,0,0
26333,2019-07-13,1343,0,1343,107,1450,1450,0,0
26334,2019-07-13,1423,0,1423,87,1510,1510,0,0
26335,2019-07-13,389,0,389,31,420,420,0,0
26336,2019-07-13,945,0,945,75,1020,1020,0,0
26337,2019-07-13,389,0,389,31,420,420,0,0
26338,2019-07-13,389,0,389,31,420,420,0,0
26339,2019-07-13,621,0,621,49,670,670,0,0
26340,2019-07-13,1001,0,1001,79,1080,1080,0,0
26341,2019-07-13,575,0,575,45,620,620,0,0
26342,2019-07-13,528,0,528,42,570,570,0,0
26343,2019-07-13,1815,0,1815,145,1960,1960,0,0
26344,2019-07-13,2213,0,2213,177,2390,2390,0,0
26345,2019-07-13,1195,0,1195,95,1290,1290,0,0
26346,2019-07-13,871,0,871,69,940,940,0,0
26347,2019-07-13,1815,0,1815,145,1960,0,1960,0
26348,2019-07-13,269,0,269,21,290,290,0,0
26349,2019-07-13,501,0,501,39,540,540,0,0
26350,2019-07-13,917,0,917,73,990,990,0,0
26351,2019-07-13,519,0,519,41,560,0,0,560
26352,2019-07-13,1288,0,1288,102,1390,1390,0,0
26353,2019-07-13,2741,0,2741,219,2960,2960,0,0
26354,2019-07-13,357,0,357,28,385,385,0,0
26355,2019-07-13,315,0,315,25,340,340,0,0
26356,2019-07-13,473,0,473,37,510,510,0,0
26357,2019-07-13,454,0,454,36,490,490,0,0
26358,2019-07-13,223,0,223,17,240,240,0,0
26359,2019-07-13,371,0,371,29,400,400,0,0
26360,2019-07-13,116,0,116,9,125,125,0,0
26361,2019-07-13,250,0,250,20,270,270,0,0
26362,2019-07-13,3630,0,3630,290,3920,0,3920,0
26363,2019-07-13,1380,0,1380,110,1490,1490,0,0
26364,2019-07-13,713,0,713,57,770,770,0,0
26365,2019-07-13,306,0,306,24,330,330,0,0
26366,2019-07-13,334,0,334,26,360,360,0,0
26367,2019-07-13,288,0,288,22,310,310,0,0
26368,2019-07-13,1010,0,1010,80,1090,1090,0,0
26369,2019-07-13,769,0,769,61,830,830,0,0
26370,2019-07-13,514,-55,459,36,495,495,0,0
26371,2019-07-13,232,0,232,18,250,250,0,0
26372,2019-07-13,732,0,732,58,790,790,0,0
26373,2019-07-13,389,0,389,31,420,420,0,0
26374,2019-07-13,112,0,112,8,120,120,0,0
26375,2019-07-13,232,0,232,18,250,250,0,0
26376,2019-07-13,509,0,509,31,540,540,0,0
26377,2019-07-13,899,0,899,71,970,970,0,0
26378,2019-07-13,1334,0,1334,106,1440,1440,0,0
26379,2019-07-13,260,0,260,20,280,280,0,0
26380,2019-07-13,1362,0,1362,108,1470,1470,0,0
26381,2019-07-13,139,0,139,11,150,150,0,0
26382,2019-07-13,398,0,398,22,420,420,0,0
26383,2019-07-13,260,0,260,20,280,280,0,0
26384,2019-07-13,1825,0,1825,145,1970,0,1970,0
26385,2019-07-13,260,0,260,20,280,280,0,0
26386,2019-07-13,260,0,260,20,280,280,0,0
26387,2019-07-13,352,0,352,28,380,0,0,380
26388,2019-07-13,306,0,306,24,330,330,0,0
26389,2019-07-13,110,0,110,0,110,110,0,0
26390,2019-07-13,130,0,130,10,140,140,0,0
26391,2019-07-13,346,-37,309,24,333,333,0,0
26392,2019-07-13,760,0,760,60,820,820,0,0
26393,2019-07-13,362,0,362,28,390,390,0,0
26394,2019-07-13,788,0,788,62,850,850,0,0
26395,2019-07-13,297,0,297,23,320,320,0,0
26396,2019-07-13,751,0,751,59,810,810,0,0
26397,2019-07-13,491,0,491,39,530,530,0,0
26398,2019-07-13,243,-26,217,17,234,234,0,0
26399,2019-07-13,2047,0,2047,163,2210,2210,0,0
26400,2019-07-13,1991,0,1991,159,2150,2150,0,0
26401,2019-07-13,612,0,612,48,660,660,0,0
26402,2019-07-13,260,0,260,20,280,280,0,0
26403,2019-07-13,334,0,334,26,360,360,0,0
26404,2019-07-13,1723,0,1723,137,1860,1860,0,0
26405,2019-07-13,1973,0,1973,157,2130,2130,0,0
26406,2019-07-13,926,0,926,74,1000,1000,0,0
26407,2019-07-13,445,0,445,35,480,480,0,0
26408,2019-07-13,278,0,278,22,300,300,0,0
26409,2019-07-13,518,0,518,32,550,550,0,0
26410,2019-07-13,195,0,195,15,210,210,0,0
26411,2019-07-13,556,0,556,44,600,600,0,0
26412,2019-07-13,278,0,278,22,300,0,0,300
26413,2019-07-13,491,0,491,39,530,530,0,0
26414,2019-07-13,370,0,370,20,390,390,0,0
26415,2019-07-13,815,0,815,65,880,880,0,0
26416,2019-07-13,2176,0,2176,174,2350,0,2350,0
26417,2019-07-13,1954,0,1954,156,2110,2110,0,0
26418,2019-07-13,1278,0,1278,102,1380,1380,0,0
26419,2019-07-13,797,0,797,63,860,860,0,0
26420,2019-07-13,1028,0,1028,82,1110,1110,0,0
26421,2019-07-13,1501,0,1501,119,1620,1620,0,0
26422,2019-07-13,408,0,408,32,440,440,0,0
26423,2019-07-13,584,0,584,46,630,630,0,0
26424,2019-07-13,584,0,584,46,630,630,0,0
26425,2019-07-13,445,0,445,35,480,480,0,0
26426,2019-07-13,880,0,880,70,950,950,0,0
26427,2019-07-13,667,0,667,53,720,720,0,0
26428,2019-07-13,1593,0,1593,127,1720,1720,0,0
26429,2019-07-13,1028,0,1028,82,1110,1110,0,0
26430,2019-07-13,343,0,343,27,370,370,0,0
26431,2019-07-13,278,0,278,22,300,300,0,0
26432,2019-07-13,2362,0,2362,188,2550,2550,0,0
26433,2019-07-13,2362,0,2362,188,2550,2550,0,0
26434,2019-07-13,1575,0,1575,125,1700,1700,0,0
26435,2019-07-13,306,0,306,24,330,330,0,0
26436,2019-07-13,1334,0,1334,106,1440,1440,0,0
26437,2019-07-13,672,-72,600,48,648,648,0,0
26438,2019-07-13,260,0,260,20,280,280,0,0
26439,2019-07-13,1889,0,1889,151,2040,0,2040,0
26440,2019-07-13,519,0,519,41,560,560,0,0
26441,2019-07-13,676,0,676,54,730,730,0,0
26442,2019-07-13,723,0,723,57,780,780,0,0
26443,2019-07-13,1593,0,1593,127,1720,1720,0,0
26444,2019-07-13,1825,0,1825,145,1970,1970,0,0
26445,2019-07-13,334,0,334,26,360,360,0,0
26446,2019-07-13,278,0,278,22,300,300,0,0
26447,2019-07-13,473,0,473,37,510,510,0,0
26448,2019-07-13,1852,0,1852,148,2000,2000,0,0
26449,2019-07-13,-2362,0,-2362,-188,-2550,-2550,0,0
26450,2019-07-13,1587,-170,1417,113,1530,1530,0,0
26451,2019-07-13,3149,0,3149,251,3400,3400,0,0
26452,2019-07-13,741,0,741,59,800,800,0,0
26453,2019-07-13,388,0,388,22,410,410,0,0
26454,2019-07-13,1575,0,1575,125,1700,1700,0,0
26455,2019-07-13,788,0,788,62,850,850,0,0
26456,2019-07-13,1575,0,1575,125,1700,1700,0,0
26457,2019-07-13,788,0,788,62,850,850,0,0
26458,2019-07-13,788,0,788,62,850,850,0,0
26459,2019-07-13,788,0,788,62,850,850,0,0
26460,2019-07-13,788,0,788,62,850,850,0,0
26461,2019-07-13,362,0,362,28,390,390,0,0
26462,2019-07-13,1482,0,1482,118,1600,0,0,1600
26463,2019-07-13,788,0,788,62,850,850,0,0
26464,2019-07-13,501,0,501,39,540,540,0,0
26465,2019-07-13,1232,0,1232,98,1330,1330,0,0
26466,2019-07-13,1575,0,1575,125,1700,1700,0,0
26467,2019-07-13,1575,0,1575,125,1700,1700,0,0
26468,2019-07-13,954,0,954,76,1030,1030,0,0
26469,2019-07-13,788,0,788,62,850,850,0,0
26470,2019-07-13,1575,0,1575,125,1700,1700,0,0
26471,2019-07-13,3130,0,3130,250,3380,3380,0,0
26472,2019-07-13,638,0,638,42,680,680,0,0
26473,2019-07-13,299,-32,267,21,288,288,0,0
26474,2019-07-13,713,0,713,57,770,770,0,0
26475,2019-07-14,1463,0,1463,117,1580,1580,0,0
26476,2019-07-14,658,0,658,52,710,710,0,0
26477,2019-07-14,908,0,908,72,980,980,0,0
26478,2019-07-14,806,0,806,64,870,0,870,0
26479,2019-07-14,908,0,908,72,980,980,0,0
26480,2019-07-14,352,0,352,28,380,380,0,0
26481,2019-07-14,1815,0,1815,145,1960,1960,0,0
26482,2019-07-14,473,0,473,37,510,510,0,0
26483,2019-07-14,2880,0,2880,230,3110,3110,0,0
26484,2019-07-14,288,0,288,22,310,310,0,0
26485,2019-07-14,260,0,260,20,280,280,0,0
26486,2019-07-14,352,0,352,28,380,380,0,0
26487,2019-07-14,1815,0,1815,145,1960,1960,0,0
26488,2019-07-14,399,0,399,31,430,430,0,0
26489,2019-07-14,973,0,973,77,1050,1050,0,0
26490,2019-07-14,436,0,436,34,470,470,0,0
26491,2019-07-14,1593,0,1593,127,1720,1720,0,0
26492,2019-07-14,2092,0,2092,158,2250,2250,0,0
26493,2019-07-14,519,0,519,41,560,560,0,0
26494,2019-07-14,408,0,408,32,440,440,0,0
26495,2019-07-14,1269,0,1269,101,1370,1370,0,0
26496,2019-07-14,1408,0,1408,112,1520,1520,0,0
26497,2019-07-14,1315,0,1315,105,1420,1420,0,0
26498,2019-07-14,593,0,593,47,640,640,0,0
26499,2019-07-14,1351,0,1351,99,1450,1450,0,0
26500,2019-07-14,621,0,621,49,670,670,0,0
26501,2019-07-14,408,0,408,32,440,440,0,0
26502,2019-07-14,1426,0,1426,114,1540,1540,0,0
26503,2019-07-14,667,0,667,53,720,720,0,0
26504,2019-07-14,102,0,102,8,110,110,0,0
26505,2019-07-14,204,0,204,16,220,220,0,0
26506,2019-07-14,704,0,704,56,760,760,0,0
26507,2019-07-14,963,0,963,77,1040,1040,0,0
26508,2019-07-14,510,0,510,40,550,550,0,0
26509,2019-07-14,1538,0,1538,122,1660,1660,0,0
26510,2019-07-14,1249,0,1249,91,1340,1340,0,0
26511,2019-07-14,232,0,232,18,250,250,0,0
26512,2019-07-14,1926,0,1926,154,2080,2080,0,0
26513,2019-07-14,1149,0,1149,91,1240,1240,0,0
26514,2019-07-14,417,0,417,33,450,450,0,0
26515,2019-07-14,371,0,371,29,400,400,0,0
26516,2019-07-14,575,0,575,45,620,620,0,0
26517,2019-07-14,3204,0,3204,256,3460,3460,0,0
26518,2019-07-14,575,0,575,45,620,620,0,0
26519,2019-07-14,325,0,325,25,350,350,0,0
26520,2019-07-14,212,0,212,8,220,220,0,0
26521,2019-07-14,1167,0,1167,93,1260,1260,0,0
26522,2019-07-14,907,0,907,63,970,970,0,0
26523,2019-07-14,362,0,362,28,390,390,0,0
26524,2019-07-14,908,0,908,72,980,980,0,0
26525,2019-07-14,1686,0,1686,134,1820,1820,0,0
26526,2019-07-14,250,0,250,20,270,270,0,0
26527,2019-07-14,695,0,695,55,750,750,0,0
26528,2019-07-14,1371,0,1371,109,1480,1480,0,0
26529,2019-07-14,453,0,453,27,480,480,0,0
26530,2019-07-14,1815,0,1815,145,1960,1960,0,0
26531,2019-07-14,1278,0,1278,102,1380,1380,0,0
26532,2019-07-14,908,0,908,72,980,980,0,0
26533,2019-07-14,389,0,389,31,420,420,0,0
26534,2019-07-14,565,0,565,45,610,610,0,0
26535,2019-07-14,1408,0,1408,112,1520,1520,0,0
26536,2019-07-14,833,0,833,57,890,890,0,0
26537,2019-07-14,815,0,815,65,880,880,0,0
26538,2019-07-14,3630,0,3630,290,3920,3920,0,0
26539,2019-07-14,1815,0,1815,145,1960,0,1960,0
26540,2019-07-14,1815,0,1815,145,1960,1960,0,0
26541,2019-07-14,908,0,908,72,980,980,0,0
26542,2019-07-14,1769,0,1769,141,1910,1910,0,0
26543,2019-07-14,667,0,667,53,720,720,0,0
26544,2019-07-14,167,0,167,13,180,180,0,0
26545,2019-07-14,260,0,260,20,280,280,0,0
26546,2019-07-14,602,0,602,48,650,650,0,0
26547,2019-07-14,766,-82,684,54,738,738,0,0
26548,2019-07-14,1815,0,1815,145,1960,1960,0,0
26549,2019-07-14,565,0,565,45,610,610,0,0
26550,2019-07-14,834,0,834,66,900,900,0,0
26551,2019-07-14,862,0,862,68,930,930,0,0
26552,2019-07-14,260,0,260,20,280,280,0,0
26553,2019-07-14,306,0,306,24,330,330,0,0
26554,2019-07-14,547,0,547,43,590,590,0,0
26555,2019-07-14,649,0,649,51,700,700,0,0
26556,2019-07-14,638,0,638,42,680,680,0,0
26557,2019-07-14,399,0,399,31,430,430,0,0
26558,2019-07-14,167,0,167,13,180,180,0,0
26559,2019-07-14,167,0,167,13,180,180,0,0
26560,2019-07-14,741,0,741,59,800,800,0,0
26561,2019-07-14,1277,0,1277,93,1370,1370,0,0
26562,2019-07-14,834,0,834,66,900,900,0,0
26563,2019-07-14,1815,0,1815,145,1960,1960,0,0
26564,2019-07-14,1815,0,1815,145,1960,0,1960,0
26565,2019-07-14,260,0,260,20,280,280,0,0
26566,2019-07-14,278,0,278,22,300,300,0,0
26567,2019-07-14,286,0,286,14,300,300,0,0
26568,2019-07-14,241,0,241,19,260,260,0,0
26569,2019-07-14,1186,0,1186,94,1280,1280,0,0
26570,2019-07-14,463,0,463,37,500,500,0,0
26571,2019-07-14,1001,0,1001,79,1080,1080,0,0
26572,2019-07-14,371,0,371,29,400,400,0,0
26573,2019-07-14,769,0,769,61,830,830,0,0
26574,2019-07-14,1362,0,1362,108,1470,1470,0,0
26575,2019-07-14,445,0,445,35,480,480,0,0
26576,2019-07-14,463,0,463,37,500,500,0,0
26577,2019-07-14,220,0,220,0,220,220,0,0
26578,2019-07-14,1286,0,1286,94,1380,1380,0,0
26579,2019-07-14,926,0,926,74,1000,1000,0,0
26580,2019-07-14,880,0,880,70,950,950,0,0
26581,2019-07-14,658,0,658,52,710,710,0,0
26582,2019-07-14,769,0,769,61,830,830,0,0
26583,2019-07-14,805,0,805,55,860,860,0,0
26584,2019-07-14,945,0,945,75,1020,1020,0,0
26585,2019-07-14,315,0,315,25,340,340,0,0
26586,2019-07-14,1575,0,1575,125,1700,1700,0,0
26587,2019-07-14,389,0,389,31,420,420,0,0
26588,2019-07-14,260,0,260,20,280,280,0,0
26589,2019-07-14,389,0,389,31,420,420,0,0
26590,2019-07-14,426,0,426,34,460,460,0,0
26591,2019-07-14,371,0,371,29,400,400,0,0
26592,2019-07-14,954,0,954,76,1030,1030,0,0
26593,2019-07-14,389,0,389,31,420,420,0,0
26594,2019-07-14,399,0,399,31,430,430,0,0
26595,2019-07-14,269,0,269,21,290,290,0,0
26596,2019-07-14,297,0,297,23,320,320,0,0
26597,2019-07-14,306,0,306,24,330,330,0,0
26598,2019-07-14,538,0,538,42,580,580,0,0
26599,2019-07-14,234,-25,209,16,225,225,0,0
26600,2019-07-14,232,0,232,18,250,250,0,0
26601,2019-07-14,1695,0,1695,135,1830,1830,0,0
26602,2019-07-14,686,0,686,54,740,740,0,0
26603,2019-07-14,981,0,981,69,1050,1050,0,0
26604,2019-07-14,1186,0,1186,94,1280,1280,0,0
26605,2019-07-14,704,0,704,56,760,760,0,0
26606,2019-07-14,945,0,945,75,1020,1020,0,0
26607,2019-07-14,843,0,843,67,910,910,0,0
26608,2019-07-14,208,0,208,16,224,224,0,0
26609,2019-07-14,334,0,334,26,360,360,0,0
26610,2019-07-14,116,0,116,9,125,125,0,0
26611,2019-07-14,399,0,399,31,430,430,0,0
26612,2019-07-14,195,0,195,15,210,210,0,0
26613,2019-07-14,389,0,389,31,420,420,0,0
26614,2019-07-14,760,0,760,60,820,820,0,0
26615,2019-07-14,2352,0,2352,188,2540,2540,0,0
26616,2019-07-14,1195,0,1195,95,1290,1290,0,0
26617,2019-07-14,2454,0,2454,196,2650,2650,0,0
26618,2019-07-14,389,0,389,31,420,420,0,0
26619,2019-07-14,629,0,629,41,670,670,0,0
26620,2019-07-14,2195,0,2195,175,2370,0,2370,0
26621,2019-07-14,556,0,556,44,600,600,0,0
26622,2019-07-14,362,0,362,28,390,390,0,0
26623,2019-07-14,260,0,260,20,280,280,0,0
26624,2019-07-14,501,0,501,39,540,540,0,0
26625,2019-07-14,1638,0,1638,122,1760,1760,0,0
26626,2019-07-14,538,0,538,42,580,580,0,0
26627,2019-07-14,788,0,788,62,850,850,0,0
26628,2019-07-14,2084,0,2084,166,2250,2250,0,0
26629,2019-07-14,2657,0,2657,213,2870,2870,0,0
26630,2019-07-14,1463,0,1463,117,1580,1580,0,0
26631,2019-07-14,980,0,980,60,1040,1040,0,0
26632,2019-07-14,583,0,583,37,620,620,0,0
26633,2019-07-14,392,-42,350,28,378,378,0,0
26634,2019-07-14,602,0,602,48,650,0,650,0
26635,2019-07-14,510,0,510,40,550,550,0,0
26636,2019-07-14,1010,0,1010,80,1090,1090,0,0
26637,2019-07-14,491,0,491,39,530,0,530,0
26638,2019-07-14,343,0,343,27,370,370,0,0
26639,2019-07-14,260,0,260,20,280,280,0,0
26640,2019-07-14,167,0,167,13,180,180,0,0
26641,2019-07-14,2315,0,2315,185,2500,0,2500,0
26642,2019-07-14,195,0,195,15,210,210,0,0
26643,2019-07-14,1575,0,1575,125,1700,1700,0,0
26644,2019-07-14,388,0,388,22,410,410,0,0
26645,2019-07-14,1575,0,1575,125,1700,1700,0,0
26646,2019-07-14,788,0,788,62,850,850,0,0
26647,2019-07-14,528,0,528,42,570,570,0,0
26648,2019-07-14,334,0,334,26,360,360,0,0
26649,2019-07-14,1575,0,1575,125,1700,1700,0,0
26650,2019-07-14,2130,0,2130,170,2300,2300,0,0
26651,2019-07-14,834,0,834,66,900,900,0,0
26652,2019-07-14,1575,0,1575,125,1700,1700,0,0
26653,2019-07-14,1575,0,1575,125,1700,1700,0,0
26654,2019-07-14,334,0,334,26,360,360,0,0
26655,2019-07-14,1575,0,1575,125,1700,1700,0,0
26656,2019-07-14,473,0,473,37,510,510,0,0
26657,2019-07-14,1575,0,1575,125,1700,1700,0,0
26658,2019-07-14,732,0,732,58,790,790,0,0
26659,2019-07-14,1167,0,1167,93,1260,1260,0,0
26660,2019-07-14,1575,0,1575,125,1700,1700,0,0
26661,2019-07-14,1575,0,1575,125,1700,1700,0,0
26662,2019-07-14,658,0,658,52,710,710,0,0
26663,2019-07-14,1028,0,1028,82,1110,1110,0,0
26664,2019-07-14,1436,0,1436,114,1550,1550,0,0
26665,2019-07-14,223,0,223,17,240,240,0,0
26666,2019-07-14,269,0,269,21,290,290,0,0
26667,2019-07-14,1556,0,1556,124,1680,1680,0,0
26668,2019-07-14,426,0,426,34,460,460,0,0
26669,2019-07-14,482,0,482,38,520,520,0,0
26670,2019-07-14,1575,0,1575,125,1700,1700,0,0
26671,2019-07-14,463,0,463,37,500,500,0,0
26672,2019-07-14,501,0,501,39,540,540,0,0
26673,2019-07-14,667,0,667,53,720,720,0,0
26674,2019-07-14,778,0,778,62,840,0,840,0
26675,2019-07-14,501,0,501,39,540,540,0,0
26676,2019-07-14,269,0,269,21,290,290,0,0
26677,2019-07-14,362,0,362,28,390,390,0,0
26678,2019-07-14,352,0,352,28,380,380,0,0
26679,2019-07-14,862,0,862,68,930,930,0,0
26680,2019-07-14,426,0,426,34,460,460,0,0
26681,2019-07-14,501,0,501,39,540,540,0,0
26682,2019-07-14,1575,0,1575,125,1700,1700,0,0
26683,2019-07-14,269,0,269,21,290,290,0,0
26684,2019-07-14,1575,0,1575,125,1700,0,1700,0
26685,2019-07-14,389,0,389,31,420,420,0,0
26686,2019-07-14,788,0,788,62,850,850,0,0
26687,2019-07-14,1575,0,1575,125,1700,1700,0,0
26688,2019-07-14,1575,0,1575,125,1700,1700,0,0
26689,2019-07-14,3139,0,3139,251,3390,3390,0,0
26690,2019-07-14,3149,0,3149,251,3400,3400,0,0
26691,2019-07-14,593,0,593,47,640,640,0,0
26692,2019-07-14,2760,0,2760,220,2980,2980,0,0
26693,2019-07-14,788,0,788,62,850,850,0,0
26694,2019-07-14,788,0,788,62,850,850,0,0
26695,2019-07-14,3936,0,3936,314,4250,0,4250,0
26696,2019-07-15,528,0,528,42,570,570,0,0
26697,2019-07-15,491,0,491,39,530,530,0,0
26698,2019-07-15,445,0,445,35,480,480,0,0
26699,2019-07-15,1130,0,1130,90,1220,1220,0,0
26700,2019-07-15,1028,0,1028,82,1110,1110,0,0
26701,2019-07-15,766,-82,684,54,738,738,0,0
26702,2019-07-15,362,0,362,28,390,390,0,0
26703,2019-07-15,278,0,278,22,300,300,0,0
26704,2019-07-15,649,0,649,51,700,700,0,0
26705,2019-07-15,556,0,556,44,600,600,0,0
26706,2019-07-15,547,0,547,43,590,0,590,0
26707,2019-07-15,908,0,908,72,980,980,0,0
26708,2019-07-15,473,0,473,37,510,510,0,0
26709,2019-07-15,232,0,232,18,250,250,0,0
26710,2019-07-15,908,0,908,72,980,980,0,0
26711,2019-07-15,380,0,380,30,410,410,0,0
26712,2019-07-15,908,0,908,72,980,980,0,0
26713,2019-07-15,1019,0,1019,81,1100,1100,0,0
26714,2019-07-15,667,0,667,53,720,720,0,0
26715,2019-07-15,2889,0,2889,231,3120,3120,0,0
26716,2019-07-15,908,0,908,72,980,980,0,0
26717,2019-07-15,982,0,982,78,1060,1060,0,0
26718,2019-07-15,1019,0,1019,81,1100,1100,0,0
26719,2019-07-15,908,0,908,72,980,980,0,0
26720,2019-07-15,788,0,788,62,850,850,0,0
26721,2019-07-15,982,0,982,78,1060,0,1060,0
26722,2019-07-15,621,0,621,49,670,670,0,0
26723,2019-07-15,990,0,990,70,1060,1060,0,0
26724,2019-07-15,871,0,871,69,940,940,0,0
26725,2019-07-15,667,0,667,53,720,720,0,0
26726,2019-07-15,908,0,908,72,980,980,0,0
26727,2019-07-15,908,0,908,72,980,980,0,0
26728,2019-07-15,500,0,500,40,540,540,0,0
26729,2019-07-15,1130,0,1130,90,1220,1220,0,0
26730,2019-07-15,436,0,436,34,470,470,0,0
26731,2019-07-15,426,0,426,34,460,460,0,0
26732,2019-07-15,306,0,306,24,330,330,0,0
26733,2019-07-15,908,0,908,72,980,980,0,0
26734,2019-07-15,380,0,380,30,410,410,0,0
26735,2019-07-15,379,0,379,21,400,400,0,0
26736,2019-07-15,732,0,732,58,790,790,0,0
26737,2019-07-15,778,0,778,62,840,840,0,0
26738,2019-07-15,778,0,778,62,840,0,840,0
26739,2019-07-15,473,0,473,37,510,510,0,0
26740,2019-07-15,1454,0,1454,116,1570,1570,0,0
26741,2019-07-15,954,0,954,76,1030,0,0,1030
26742,2019-07-15,1260,0,1260,100,1360,1360,0,0
26743,2019-07-15,1815,0,1815,145,1960,1960,0,0
26744,2019-07-15,1519,0,1519,121,1640,1640,0,0
26745,2019-07-15,862,0,862,68,930,930,0,0
26746,2019-07-15,797,0,797,63,860,860,0,0
26747,2019-07-15,241,0,241,19,260,260,0,0
26748,2019-07-15,510,0,510,40,550,550,0,0
26749,2019-07-15,334,0,334,26,360,360,0,0
26750,2019-07-15,121,0,121,9,130,130,0,0
26751,2019-07-15,639,0,639,51,690,690,0,0
26752,2019-07-15,908,0,908,72,980,980,0,0
26753,2019-07-15,908,0,908,72,980,980,0,0
26754,2019-07-15,501,0,501,39,540,540,0,0
26755,2019-07-15,778,0,778,62,840,840,0,0
26756,2019-07-15,1102,0,1102,88,1190,1190,0,0
26757,2019-07-15,723,0,723,57,780,780,0,0
26758,2019-07-15,899,0,899,71,970,970,0,0
26759,2019-07-15,1445,0,1445,115,1560,1560,0,0
26760,2019-07-15,1019,0,1019,81,1100,1100,0,0
26761,2019-07-15,1999,0,1999,151,2150,0,2150,0
26762,2019-07-15,121,0,121,9,130,130,0,0
26763,2019-07-15,408,0,408,32,440,440,0,0
26764,2019-07-15,5445,0,5445,435,5880,5880,0,0
26765,2019-07-15,1565,0,1565,125,1690,1690,0,0
26766,2019-07-15,973,0,973,77,1050,1050,0,0
26767,2019-07-15,547,0,547,43,590,590,0,0
26768,2019-07-15,454,0,454,36,490,490,0,0
26769,2019-07-15,657,0,657,43,700,700,0,0
26770,2019-07-15,491,0,491,39,530,530,0,0
26771,2019-07-15,954,0,954,76,1030,1030,0,0
26772,2019-07-15,2629,0,2629,201,2830,2830,0,0
26773,2019-07-15,999,0,999,71,1070,1070,0,0
26774,2019-07-15,1019,0,1019,81,1100,1100,0,0
26775,2019-07-15,167,0,167,13,180,180,0,0
26776,2019-07-15,334,0,334,26,360,360,0,0
26777,2019-07-15,167,0,167,13,180,180,0,0
26778,2019-07-15,658,0,658,52,710,710,0,0
26779,2019-07-15,565,0,565,45,610,610,0,0
26780,2019-07-15,769,0,769,61,830,830,0,0
26781,2019-07-15,1176,0,1176,94,1270,1270,0,0
26782,2019-07-15,778,0,778,62,840,840,0,0
26783,2019-07-15,2028,0,2028,162,2190,2190,0,0
26784,2019-07-15,963,0,963,77,1040,1040,0,0
26785,2019-07-15,1815,0,1815,145,1960,1960,0,0
26786,2019-07-15,2047,0,2047,163,2210,2210,0,0
26787,2019-07-15,333,0,333,17,350,350,0,0
26788,2019-07-15,954,0,954,76,1030,1030,0,0
26789,2019-07-15,564,0,564,36,600,600,0,0
26790,2019-07-15,538,0,538,42,580,580,0,0
26791,2019-07-15,399,0,399,31,430,430,0,0
26792,2019-07-15,778,0,778,62,840,840,0,0
26793,2019-07-15,732,0,732,58,790,790,0,0
26794,2019-07-15,149,0,149,11,160,160,0,0
26795,2019-07-15,1204,0,1204,96,1300,1300,0,0
26796,2019-07-15,778,0,778,62,840,840,0,0
26797,2019-07-15,1093,0,1093,87,1180,1180,0,0
26798,2019-07-15,454,0,454,36,490,0,490,0
26799,2019-07-15,426,0,426,34,460,460,0,0
26800,2019-07-15,1573,0,1573,117,1690,1690,0,0
26801,2019-07-15,371,0,371,29,400,400,0,0
26802,2019-07-15,1315,0,1315,105,1420,0,1420,0
26803,2019-07-15,1112,0,1112,88,1200,1200,0,0
26804,2019-07-15,436,0,436,34,470,470,0,0
26805,2019-07-15,139,0,139,11,150,150,0,0
26806,2019-07-15,491,0,491,39,530,530,0,0
26807,2019-07-15,426,0,426,34,460,460,0,0
26808,2019-07-15,1454,0,1454,116,1570,1570,0,0
26809,2019-07-15,973,0,973,77,1050,1050,0,0
26810,2019-07-15,723,0,723,57,780,780,0,0
26811,2019-07-15,1297,0,1297,103,1400,1400,0,0
26812,2019-07-15,788,0,788,62,850,850,0,0
26813,2019-07-15,426,0,426,34,460,460,0,0
26814,2019-07-15,584,0,584,46,630,630,0,0
26815,2019-07-15,445,0,445,35,480,480,0,0
26816,2019-07-15,1075,0,1075,85,1160,0,1160,0
26817,2019-07-15,852,0,852,68,920,920,0,0
26818,2019-07-15,130,0,130,10,140,140,0,0
26819,2019-07-15,639,0,639,51,690,690,0,0
26820,2019-07-15,389,0,389,31,420,420,0,0
26821,2019-07-15,686,0,686,54,740,740,0,0
26822,2019-07-15,362,0,362,28,390,390,0,0
26823,2019-07-15,1686,0,1686,134,1820,1820,0,0
26824,2019-07-15,1213,0,1213,97,1310,1310,0,0
26825,2019-07-15,806,0,806,64,870,870,0,0
26826,2019-07-15,630,0,630,50,680,680,0,0
26827,2019-07-15,334,0,334,26,360,360,0,0
26828,2019-07-15,260,0,260,20,280,280,0,0
26829,2019-07-15,764,-81,683,46,729,729,0,0
26830,2019-07-15,399,0,399,31,430,430,0,0
26831,2019-07-15,760,0,760,60,820,820,0,0
26832,2019-07-15,389,0,389,31,420,420,0,0
26833,2019-07-15,547,0,547,43,590,590,0,0
26834,2019-07-15,343,0,343,27,370,370,0,0
26835,2019-07-16,315,0,315,25,340,340,0,0
26836,2019-07-16,436,0,436,34,470,470,0,0
26837,2019-07-16,538,0,538,42,580,580,0,0
26838,2019-07-16,176,0,176,14,190,190,0,0
26839,2019-07-16,288,0,288,22,310,310,0,0
